176,-45.79597079057456,45.65075792608227,66.2250322247245
249,-46.42009557564537,47.33190776871559,64.51496537128297
33,46.39007670085843,49.84282770608396,60.982919575323635
363,44.29784734036308,47.75256641829613,55.734141413380584
102,-43.34156531877055,46.78084776740466,54.76538654659307
305,48.89808918679424,47.56938437220808,54.56530381913962
356,-45.561926402716665,47.20693374830765,52.67082106367736
116,45.3269317000817,49.09093157116068,51.433269304740634
174,49.7943888845419,48.103538811298336,47.6569623189981
5,-46.18439192577705,49.634111611767715,52.68360211867398
241,48.36485505761446,45.67685532109383,45.35415371731555
296,-48.71074323299808,1.7662355540218555,42.240612687500146
74,49.565189181127934,3.4580860176325112,42.8054037733016
308,-15.131233454533522,49.21803353273194,40.76659156537368
213,10.227191168649362,45.47081301613575,35.75144000374149
52,-45.401341071626064,20.784902390720326,30.83108227627942
24,-46.079886436249225,0.05550810249403959,27.685484314808296
50,-14.160865044133516,42.120918751980774,32.14810603448599
164,49.06626849327583,0.3596481891530612,23.589639799671133
78,7.497447735498476,36.03487586990759,27.22538428800386
264,48.52120264612432,3.123229089344748,28.670669955711407
232,48.87880426794736,0.28024133862184497,22.7994094442884
140,44.14786141367098,3.3680271977446328,22.799914418278362
202,49.149754321751956,5.314564033932706,21.035637338578837
217,-10.118697743072637,2.3543990120390212,18.39684708356293
334,23.080941246889992,4.078445652091888,15.887250005456204
128,-25.931091422476747,0.052113814700066596,24.05589177922804
0,22.24249683035417,2.6076180903915667,19.065771057395672
72,-31.309999024080692,1.9581332072579671,16.41955237773712
262,15.40337783758001,22.560127288997617,12.456726619581858
334,-29.055843112031233,2.164141104383732,17.358312625634774
115,29.40050920977096,0.090405209058525,13.123935282117488
156,12.990319928901883,21.900243321708125,11.145847700468881
126,0.5893555293807324,24.536839648895874,14.993933590581845
1,-27.50968861935339,0.3309923825773442,11.576105601935703
140,7.241269732147771,21.967485726526327,11.68724771754911
353,15.988419663440723,0.7113008980536739,8.999553057047146
338,-1.9906894053308477,21.575378847094555,11.180581799077709
2,-0.2764230705903259,21.461004911531283,11.928427323505284
282,5.462357376357893,21.481297468591276,10.342888537929701
216,33.77203316423305,8.754244533962947,9.075616726055866
208,31.70457509697995,16.996425530337238,11.616236066101722
329,11.537252929962563,15.162333777857418,9.633851710490339
312,20.662505054698883,0.05361753645057865,9.352170682858777
149,23.506452683080028,15.630347729431653,8.29343893124078
274,13.635355262259743,19.344585468947873,8.961923164191141
285,26.476094015598093,1.0026422461824391,10.341669822806976
330,-13.455222146389858,12.824344196453913,6.786746007969468
208,4.213970896970366,10.151614236518498,7.947320191050446
17,12.28723679897216,1.8135378825346327,9.395014362892034
144,-7.474589893114981,1.670848701283889,8.914884687449828
238,-3.1937427013527753,0.6695544394850428,7.88216310139847
184,35.999956055185734,2.594305081582621,8.763527655625776
21,-6.919213200045903,17.782833799611392,7.785867288710314
109,3.8413405409616885,19.363492336236092,8.684457306622686
44,12.332198016670262,0.07740505443427081,7.002173834948426
201,-0.6769963857671257,1.4522127393768958,9.303754739612751
32,-20.968453146517952,11.649953562774872,6.999011501368373
362,-20.99549295509817,0.9607011164840695,7.886076726651895
272,22.197045237147364,13.060819259096556,8.553020139877518
99,5.092348437843128,17.052679975417494,7.254999023764279
354,-21.16314028815983,0.044217014157044154,7.859182462559582
13,-4.865324809927543,17.642824424007998,7.910682080617704
365,14.71175512877197,0.10006382499401778,7.824439010343037
189,13.717884184831455,18.029321871471293,7.829533688021568
294,20.90887663955091,0.8792988633783638,6.695910255721648
65,-18.24674153815633,11.278568809778017,7.04198823177976
288,-2.5476269375026988,15.50214438558774,6.570236832799617
333,49.16327907151312,0.5054693621913242,10.457664227958142
98,13.734525972754575,12.07168820759234,7.146222266519699
105,19.663207166336107,5.455510597902824,6.965553116858315
138,-5.224479479845314,8.538046765091456,7.0167575999376
242,10.905225854123358,18.03476608953553,6.54045433267102
30,-6.263173329979033,17.713616302401032,7.022711349394294
51,11.644104255642148,1.8703997331389055,6.96825660070761
277,-10.467953852664522,1.3117413040190429,8.731771965387257
8,5.122239444082986,11.479304116549704,5.912197346876869
250,12.207732396897555,19.642344924830944,7.884303337482541
285,-7.9225520708986465,9.713042791240245,6.612242972194684
354,-1.357899342919609,16.51028595776536,6.051628184492907
64,6.94671308802981,12.665474892197704,6.409477278341766
364,-2.8033440821283904,17.463011822505898,6.9655145759403805
189,1.6436555738831942,1.3065490131015545,6.421024094031251
339,7.124245387744757,13.478696433714909,6.658013923537833
235,10.685848506487815,17.157548643184782,6.638125219678079
155,27.551993638218107,10.200597752456575,7.25488443815032
266,-4.992789604131964,0.06521926462462191,5.632843677128273
104,-13.432754432990471,0.25762408017926397,6.576883766573895
302,20.534292671326924,0.46089095097478494,7.950062035547024
320,14.558520684191862,7.231704403696643,6.315568321288623
197,7.9906757419460845,12.743188333238436,6.5598465525059755
153,-2.5474475403931436,0.39605669171611235,6.0216008626763315
323,-17.129191569448906,9.73828494195605,8.216117211065226
228,3.1092956209173863,9.4316523877971,5.96641680141051
128,-3.534997175823243,9.915205259128696,5.612970344592718
31,-13.705778938633543,15.033080285600914,5.875374930787505
69,-9.429355311136,15.618969101686469,5.776988019327364
196,25.206332796355085,13.655663131632267,5.544789516634037
32,10.590958605843035,0.29269103281840403,5.67747528951851
72,7.0772929645907965,8.316720717063802,4.382644533940221
