"227,15.5,1.2"
"228,14.5,0.0"
"229,16.2,0.0"
"230,16.2,0.0"
"231,17.8,0.2"
"232,17.0,0.0"
"233,15.2,2.4"
"234,15.2,0.2"
"235,16.5,8.5"
"236,15.2,2.2"
"237,15.2,0.0"
"238,16.5,3.1"
"239,15.5,0.0"
"240,17.8,0.0"
"241,17.5,0.0"
"242,18.5,0.0"
"243,17.0,0.0"
""
"244,17.8,0.0"
"245,18.2,0.0"
"246,15.5,3.8"
"247,15.0,0.1"
"248,16.2,0.0"
"249,14.0,3.8"
"250,13.8,0.0"
"251,15.5,0.0"
"252,16.2,7.4"
"253,19.0,0.0"
"254,18.0,0.5"
"255,15.8,0.2"
"256,13.2,8.1"
"257,11.5,1.4"
"258,10.8,10.2"
"259,10.2,1.6"
"260,8.8,2.6"
"261,7.8,0.5"
"262,7.0,0.8"
"263,7.0,0.3"
"264,6.8,2.3"
"265,5.5,0.2"
"266,6.2,0.1"
"267,5.8,0.0"
"268,5.2,0.0"
"269,7.8,0.1"
"270,8.8,0.2"
"271,8.2,0.0"
"272,8.8,0.9"
"273,11.5,0.7"
""
"274,8.5,3.8"
"275,7.0,1.0"
"276,5.5,7.8"
"277,3.2,2.3"
"278,2.5,0.4"
"279,2.2,0.2"
"280,1.8,0.2"
"281,3.5,0.2"
"282,5.0,0.8"
"283,7.0,0.5"
"284,8.0,1.2"
"285,9.2,1.3"
"286,8.8,1.7"
"287,5.0,2.4"
"288,3.2,0.0"
"289,4.2,2.0"
"290,5.0,1.6"
"291,6.5,0.2"
"292,10.8,0.8"
"293,9.0,7.8"
"294,7.8,0.7"
"295,8.8,0.5"
"296,9.2,0.1"
"297,9.0,0.0"
"298,11.5,1.0"
"299,9.8,8.2"
"300,3.2,20.8"
"301,-0.2,0.5"
"302,-1.0,2.7"
"303,-3.0,0.0"
"304,0.0,4.8"
""
"305,-0.2,0.1"
"306,1.0,1.2"
"307,2.8,2.3"
"308,1.8,0.0"
"309,0.2,2.5"
"310,-1.2,0.0"
"311,-5.2,0.0"
"312,-1.0,0.3"
"313,2.5,0.2"
"314,6.5,2.7"
"315,4.8,0.0"
"316,2.0,0.0"
"317,6.0,0.1"
"318,8.5,0.8"
"319,3.2,0.0"
"320,2.0,0.1"
"321,5.2,0.0"
"322,4.8,0.0"
"323,5.2,0.0"
"324,2.8,0.0"
"325,2.0,0.0"
"326,-3.0,0.0"
"327,-5.0,0.0"
"328,-5.5,0.0"
"329,-4.2,0.0"
"330,-3.5,0.0"
"331,-1.2,1.3"
"332,1.2,0.7"
"333,2.5,0.6"
"334,-2.2,0.0"
""
"335,-1.8,3.0"
"336,-2.2,4.3"
"337,-2.2,0.0"
"338,2.0,0.4"
"339,4.8,0.6"
"340,4.8,5.6"
"341,4.5,6.2"
"342,2.5,5.1"
"343,5.5,1.5"
"344,-0.5,2.1"
"345,-2.2,0.0"
"346,0.0,0.2"
"347,1.0,0.2"
"348,0.8,0.2"
"349,1.0,1.3"
"350,1.5,0.4"
"351,2.5,2.4"
"352,3.5,9.0"
"353,1.0,0.8"
"354,0.5,0.0"
"355,1.5,0.0"
"356,3.5,0.1"
"357,3.8,1.1"
"358,3.2,0.2"
"359,3.0,3.0"
"360,1.2,0.0"
"361,-0.8,0.8"
"362,-2.5,0.2"
"363,-3.2,1.8"
"364,3.5,3.8"
"365,0.2,0.8"
""
