"1,1.2,1.6"
"2,3.8,1.4"
"3,4.5,1.3"
"4,0.2,2.6"
"5,-2.8,0.0"
"6,-0.2,0.6"
"7,2.2,0.1"
"8,4.0,1.2"
"9,2.0,0.0"
"10,-0.2,0.0"
"11,-0.2,0.0"
"12,4.0,4.5"
"13,1.8,0.0"
"14,2.2,0.0"
"15,6.5,4.7"
"16,4.2,2.9"
"17,3.5,0.0"
"18,2.0,0.6"
"19,3.0,0.6"
"20,2.8,0.0"
"21,3.2,0.6"
"22,-0.8,0.0"
"23,-1.2,2.6"
"24,1.5,0.8"
"25,-0.2,0.7"
"26,0.2,3.4"
"27,-3.8,1.6"
"28,-1.8,0.4"
"29,-1.2,0.5"
"30,-1.0,0.0"
"31,-4.5,0.0"
""
"32,-2.2,3.0"
"33,3.0,4.1"
"34,-0.5,0.3"
"35,-5.2,0.0"
"36,-3.0,5.1"
"37,-5.5,0.4"
"38,-4.8,1.0"
"39,-1.2,0.2"
"40,1.5,0.2"
"41,2.2,0.9"
"42,2.8,0.8"
"43,0.5,0.2"
"44,1.0,1.0"
"45,-0.8,0.0"
"46,0.5,0.7"
"47,2.5,13.9"
"48,5.0,3.4"
"49,4.8,0.6"
"50,3.2,1.3"
"51,1.0,0.0"
"52,2.8,0.0"
"53,3.0,5.9"
"54,3.0,1.3"
"55,0.0,0.2"
"56,-1.2,0.0"
"57,-1.8,0.0"
"58,-2.8,0.0"
"59,-2.6,0.7"
""
"60,1.2,2.6"
"61,2.5,0.0"
"62,1.8,0.7"
"63,2.5,4.8"
"64,3.2,6.0"
"65,1.0,0.2"
"66,1.0,0.0"
"67,1.0,0.0"
"68,2.0,0.0"
"69,4.0,1.6"
"70,4.5,1.5"
"71,3.2,4.8"
"72,0.8,2.6"
"73,-3.2,0.0"
"74,-0.5,0.0"
"75,0.0,3.7"
"76,1.8,0.0"
"77,4.2,10.9"
"78,2.5,2.0"
"79,-1.2,0.0"
"80,-2.2,0.0"
"81,-2.8,0.0"
"82,-2.0,0.0"
"83,1.5,0.0"
"84,6.0,0.0"
"85,4.2,0.0"
"86,4.8,0.0"
"87,5.0,0.0"
"88,-1.0,0.0"
