"1,-0.8,0.9"
"2,1.2,4.3"
"3,-2.5,0.0"
"4,-5.5,0.0"
"5,-4.2,0.0"
"6,-5.2,0.0"
"7,-7.2,0.0"
"8,-8.5,0.0"
"9,-10.5,0.0"
"10,-13.5,0.0"
"11,-12.0,0.2"
"12,-13.2,0.5"
"13,-17.2,0.0"
"14,-14.8,0.2"
"15,-13.2,0.5"
"16,-15.0,0.0"
"17,-9.2,0.9"
"18,-8.2,0.3"
"19,-10.8,0.0"
"20,-10.5,0.0"
"21,-9.0,3.8"
"22,-0.8,1.8"
"23,0.5,0.6"
"24,1.5,1.2"
"25,1.2,0.7"
"26,0.8,0.7"
"27,-1.2,0.5"
"28,-3.0,0.0"
"29,-1.8,2.0"
"30,-4.0,1.8"
"31,-7.8,0.0"
""
"32,-5.0,1.7"
"33,-5.5,1.1"
"34,-6.2,2.3"
"35,-11.5,0.6"
"36,-15.2,0.1"
"37,-14.5,0.2"
"38,-13.0,0.0"
"39,-14.5,0.0"
"40,-16.5,0.0"
"41,-15.8,0.0"
"42,-15.0,0.0"
"43,-15.5,0.0"
"44,-16.2,0.0"
"45,-14.0,0.1"
"46,-12.8,0.0"
"47,-11.2,0.2"
"48,-19.2,0.0"
"49,-18.8,0.0"
"50,-12.2,0.0"
"51,-10.5,0.0"
"52,-8.8,4.1"
"53,-14.8,3.8"
"54,-13.8,3.9"
"55,-1.5,1.9"
"56,2.0,2.0"
"57,1.2,1.9"
"58,0.0,0.0"
"59,-0.2,1.2"
""
"60,1.0,0.0"
"61,-0.2,0.0"
"62,-0.2,0.0"
"63,-4.2,0.1"
"64,-7.5,0.0"
"65,-3.5,8.3"
"66,-6.5,0.8"
"67,-11.0,0.0"
"68,-16.8,0.0"
"69,-15.5,0.0"
"70,-9.5,0.1"
"71,-3.0,1.0"
"72,1.2,1.1"
"73,0.5,2.6"
"74,0.5,2.0"
"75,-0.5,0.4"
"76,-1.2,0.1"
"77,-4.0,0.0"
"78,-8.2,0.0"
"79,-5.0,1.0"
"80,-1.0,1.8"
"81,-3.5,0.0"
"82,-1.8,0.0"
"83,3.8,0.0"
"84,2.2,0.0"
"85,0.5,0.8"
"86,3.0,0.0"
"87,5.2,0.2"
"88,5.2,0.0"
"89,2.6,1.6"
"90,1.2,1.6"
""
"91,1.8,0.0"
"92,1.2,0.0"
"93,0.2,0.0"
"94,1.5,0.1"
"95,4.2,0.2"
"96,1.0,1.4"
"97,0.8,0.0"
"98,-0.2,0.0"
"99,3.0,0.2"
"100,2.8,0.6"
"101,4.8,0.0"
"102,9.5,0.0"
"103,6.2,0.1"
"104,4.2,0.2"
"105,2.8,0.0"
"106,5.8,0.0"
"107,7.2,0.0"
"108,6.8,0.0"
"109,6.2,0.0"
"110,6.8,0.0"
"111,3.2,0.2"
"112,7.0,7.1"
"113,5.0,0.1"
"114,2.2,0.0"
"115,1.5,1.3"
"116,3.0,2.5"
"117,1.8,0.1"
"118,2.0,0.5"
"119,1.8,0.4"
"120,3.0,0.0"
""
"121,2.5,0.0"
"122,4.2,0.0"
"123,2.0,10.4"
"124,0.0,3.1"
"125,2.2,0.5"
"126,4.5,4.9"
"127,4.8,1.5"
"128,3.0,3.1"
"129,5.5,0.1"
"130,12.8,0.0"
"131,15.0,0.0"
"132,16.0,0.0"
"133,15.8,0.0"
"134,12.8,2.0"
"135,13.0,2.7"
"136,12.2,2.3"
"137,15.8,3.8"
"138,17.5,4.6"
"139,16.0,3.7"
"140,10.2,12.7"
"141,9.0,2.0"
"142,10.2,1.1"
"143,8.2,10.8"
"144,9.0,1.1"
"145,11.2,0.0"
"146,8.0,6.5"
"147,9.0,7.6"
"148,10.0,0.0"
"149,8.2,0.0"
"150,8.2,0.0"
"151,8.5,0.0"
""
"152,11.2,0.0"
"153,13.2,0.0"
"154,14.2,0.0"
"155,16.0,0.0"
"156,17.5,0.0"
"157,17.0,0.0"
"158,16.2,0.0"
"159,14.5,0.0"
"160,15.8,0.0"
"161,16.8,0.0"
"162,16.5,0.2"
"163,16.0,0.0"
"164,14.5,4.5"
"165,13.8,0.0"
"166,13.5,0.0"
"167,13.8,0.0"
"168,15.8,0.0"
"169,19.8,0.0"
"170,22.0,0.0"
"171,23.8,0.0"
"172,24.8,4.6"
"173,25.5,0.9"
"174,27.0,0.2"
"175,20.8,0.4"
"176,21.5,5.4"
"177,19.5,2.1"
"178,18.0,3.4"
"179,17.8,1.4"
"180,17.5,0.0"
"181,18.2,0.0"
""
"182,18.0,0.0"
"183,16.2,0.0"
"184,17.5,0.0"
"185,18.8,0.0"
"186,20.5,0.0"
"187,20.8,0.0"
"188,23.2,0.0"
"189,23.0,0.8"
"190,22.8,2.0"
"191,25.2,0.4"
"192,23.0,0.0"
